xval,yval,time
20589.8,-13367.2,728
20482.0,-13475.0,728
20374.2,-13582.8,728
20266.4,-13690.6,728
20158.6,-13798.4,729
20050.8,-13906.2,729
19943.0,-14014.0,729
19835.2,-14121.8,729
19727.4,-14229.6,729
19619.6,-14337.4,729
19511.8,-14445.2,729
19404.0,-14553.0,730
19296.2,-14660.8,730
19188.4,-14768.6,730
19080.6,-14876.4,730
18972.8,-14984.2,730
18865.0,-15092.0,730
18757.2,-15199.8,730
18649.4,-15307.6,731
18541.6,-15415.4,731
18433.8,-15523.2,731
18326.0,-15631.0,731
18218.2,-15738.8,731
18110.4,-15846.6,731
18002.6,-15954.4,731
17894.8,-16062.2,732
17787.0,-16170.0,732
17679.2,-16277.8,732
17571.4,-16385.6,732
17463.6,-16493.4,732
17355.8,-16601.2,732
17204.88,-16665.88,732
17097.08,-16773.68,733
16989.28,-16881.48,733
16881.48,-16989.28,733
16730.56,-17053.96,733
16709.0,-17248.0,734
16709.0,-17463.6,748
16795.24,-17592.96,750
17010.84,-17592.96,750
17161.76,-17528.28,751
17161.76,-17312.68,751
17161.76,-17528.28,753
17161.76,-17743.88,753
17291.12,-17830.12,754
17506.72,-17830.12,755
17722.32,-17830.12,755
17937.92,-17830.12,756
18153.52,-17830.12,756
18369.12,-17830.12,756
18412.24,-17657.64,757
18476.92,-17506.72,757
18563.16,-17506.72,765
18670.96,-17528.28,767
18670.96,-17312.68,767
18670.96,-17442.04,769
18670.96,-17657.64,769
18735.64,-17808.56,771
18800.32,-17657.64,771
18886.56,-17528.28,771
18994.36,-17420.48,772
19102.16,-17312.68,772
19188.4,-17183.32,772
19231.52,-17010.84,772
19231.52,-17226.44,774
19231.52,-17442.04,775
19404.0,-17485.16,777
19619.6,-17485.16,777
19662.72,-17657.64,777
19662.72,-17873.24,778
19662.72,-18088.84,782
19662.72,-18261.32,783
19662.72,-18045.72,783
19662.72,-17830.12,783
19662.72,-17614.52,784
19662.72,-17398.92,784
19662.72,-17183.32,784
19662.72,-16967.72,785
19662.72,-16752.12,785
19878.32,-16752.12,785
19986.12,-16859.92,791
19986.12,-17075.52,791
19964.56,-17269.56,791
19856.76,-17377.36,791
19748.96,-17485.16,792
19641.16,-17592.96,792
19533.36,-17700.76,792
19404.0,-17787.0,792
19188.4,-17787.0,792
18972.8,-17787.0,793
18800.32,-17743.88,793
18757.2,-17571.4,793
18627.84,-17485.16,795
18455.36,-17442.04,795
18369.12,-17312.68,795
18282.88,-17183.32,796
18175.08,-17075.52,796
18067.28,-16967.72,796
17959.48,-16859.92,796
17851.68,-16752.12,796
17743.88,-16644.32,796
17657.64,-16514.96,796
17592.96,-16364.04,797
17485.16,-16256.24,797
17398.92,-16126.88,797
17398.92,-15911.28,797
17398.92,-15695.68,797
17398.92,-15480.08,798
17398.92,-15264.48,798
17377.36,-15070.44,798
17334.24,-14897.96,798
17248.0,-14768.6,799
17140.2,-14660.8,799
17032.4,-14553.0,799
17032.4,-14337.4,799
17032.4,-14121.8,799
16924.6,-14014.0,800
16903.04,-13819.96,800
16795.24,-13712.16,800
16687.44,-13604.36,800
16579.64,-13496.56,800
16471.84,-13388.76,800
16364.04,-13280.96,801
16256.24,-13173.16,801
16148.44,-13065.36,801
16040.64,-12957.56,801
15975.96,-12806.64,801
15932.84,-12634.16,801
15825.04,-12526.36,802
15717.24,-12418.56,802
15609.44,-12310.76,802
15501.64,-12202.96,802
15393.84,-12095.16,802
15286.04,-11987.36,802
15178.24,-11879.56,802
15070.44,-11771.76,802
14962.64,-11663.96,803
14854.84,-11556.16,803
14747.04,-11448.36,803
14639.24,-11340.56,803
14531.44,-11232.76,803
14423.64,-11124.96,803
14358.96,-10974.04,804
14294.28,-10823.12,804
14294.28,-10607.52,806
14294.28,-10391.92,806
14294.28,-10176.32,807
14294.28,-10305.68,809
14208.04,-10435.04,817
14164.92,-10607.52,818
13992.44,-10650.64,824
13992.44,-10823.12,827
13992.44,-10607.52,827
13992.44,-10736.88,829
13992.44,-10952.48,830
13992.44,-10780.0,832
13863.08,-10693.76,835
13690.6,-10736.88,835
13604.36,-10866.24,836
13496.56,-10974.04,836
13388.76,-11081.84,836
13280.96,-11189.64,836
13173.16,-11297.44,836
13065.36,-11405.24,836
12957.56,-11513.04,837
12849.76,-11620.84,837
12741.96,-11728.64,837
12634.16,-11836.44,837
12526.36,-11944.24,837
12418.56,-12052.04,837
12310.76,-12159.84,837
12202.96,-12267.64,838
12095.16,-12375.44,838
11965.8,-12461.68,838
11771.76,-12483.24,838
11663.96,-12591.04,838
11556.16,-12698.84,838
