xval,yval,time
-54783.96,55021.12,17033
-54891.76,55128.92,17033
-54999.56,55236.72,17033
-55107.36,55344.52,17033
-55215.16,55452.32,17034
-55322.96,55560.12,17034
-55430.76,55667.92,17034
-55538.56,55775.72,17034
-55646.36,55883.52,17034
-55754.16,55991.32,17035
-55861.96,56099.12,17035
-55969.76,56206.92,17035
-56077.56,56314.72,17035
-56185.36,56422.52,17035
-56293.16,56530.32,17036
-56400.96,56638.12,17036
-56508.76,56745.92,17036
-56616.56,56853.72,17036
-56724.36,56961.52,17037
-56832.16,57069.32,17037
-56939.96,57177.12,17037
-57047.76,57284.92,17037
-57155.56,57392.72,17037
-57263.36,57500.52,17038
-57371.16,57608.32,17038
-57478.96,57716.12,17038
-57586.76,57823.92,17038
-57694.56,57931.72,17038
-57802.36,58039.52,17039
-57910.16,58147.32,17039
-58017.96,58255.12,17039
-58125.76,58362.92,17039
-58233.56,58470.72,17040
-58341.36,58578.52,17040
-58449.16,58686.32,17040
-58556.96,58794.12,17040
-58664.76,58901.92,17040
-58772.56,59009.72,17041
-58880.36,59117.52,17041
-58988.16,59225.32,17041
-59095.96,59333.12,17041
-59203.76,59440.92,17041
-59311.56,59548.72,17042
-59419.36,59656.52,17042
-59527.16,59764.32,17042
-59634.96,59872.12,17042
-59742.76,59979.92,17042
-59850.56,60087.72,17043
-59958.36,60195.52,17043
-60066.16,60303.32,17043
-60173.96,60411.12,17043
-60281.76,60518.92,17044
-60389.56,60626.72,17044
-60497.36,60734.52,17044
-60605.16,60842.32,17044
-60712.96,60950.12,17044
-60820.76,61057.92,17045
-60928.56,61165.72,17045
-61036.36,61273.52,17045
-61144.16,61381.32,17045
-61251.96,61489.12,17045
-61359.76,61596.92,17046
-61467.56,61704.72,17046
-61575.36,61812.52,17046
-61683.16,61920.32,17046
-61790.96,62028.12,17046
-61898.76,62135.92,17047
-62006.56,62243.72,17047
-62114.36,62351.52,17047
-62222.16,62459.32,17047
-62329.96,62567.12,17047
-62437.76,62674.92,17048
-62545.56,62782.72,17048
-62653.36,62890.52,17048
-62761.16,62998.32,17048
-62868.96,63106.12,17049
-62976.76,63213.92,17049
-63084.56,63321.72,17049
-63192.36,63429.52,17049
-63300.16,63537.32,17049
-63407.96,63645.12,17050
-63515.76,63752.92,17050
-63623.56,63860.72,17050
-63731.36,63968.52,17050
-63839.16,64076.32,17050
-63946.96,64184.12,17051
-64054.76,64291.92,17051
-64162.56,64399.72,17051
-64270.36,64507.52,17051
-64378.16,64615.32,17051
-64485.96,64723.12,17052
-64593.76,64830.92,17052
-64701.56,64938.72,17052
-64809.36,65046.52,17052
-64917.16,65154.32,17053
-65024.96,65262.12,17053
-65132.76,65369.92,17053
-65240.56,65477.72,17053
-65348.36,65585.52,17053
-65456.16,65693.32,17054
-65563.96,65801.12,17054
-65671.76,65908.92,17054
-65779.56,66016.72,17054
-65887.36,66124.52,17054
-65995.16,66232.32,17055
-66102.96,66340.12,17055
-66210.76,66447.92,17055
-66318.56,66555.72,17055
-66426.36,66663.52,17055
-66534.16,66771.32,17056
-66641.96,66879.12,17056
-66749.76,66986.92,17056
-66857.56,67094.72,17056
-66965.36,67202.52,17057
-67073.16,67310.32,17057
-67180.96,67418.12,17057
-67288.76,67525.92,17057
-67396.56,67633.72,17057
-67504.36,67741.52,17058
-67612.16,67849.32,17058
-67719.96,67957.12,17058
-67827.76,68064.92,17058
-67935.56,68172.72,17059
-68043.36,68280.52,17059
-68151.16,68388.32,17059
-68258.96,68496.12,17059
-68366.76,68603.92,17059
-68474.56,68711.72,17060
-68582.36,68819.52,17060
-68690.16,68927.32,17060
-68797.96,69035.12,17060
-68905.76,69142.92,17061
-69013.56,69250.72,17061
-69121.36,69358.52,17061
-69229.16,69466.32,17061
-69336.96,69574.12,17061
-69444.76,69681.92,17062
-69552.56,69789.72,17062
-69660.36,69897.52,17062
-69768.16,70005.32,17062
-69875.96,70113.12,17062
-69983.76,70220.92,17063
-70091.56,70328.72,17063
-70199.36,70436.52,17063
