xval,yval,time,platxval,platyval,orgxval,orgyval,,
-2831.109864,3177.705806,236.184,-2731.109864,3077.705806,-100,100,,
-2931.109864,3177.705806,237.481,-2731.109864,3077.705806,-200,100,,
-2931.109864,3177.705806,237.583,-2731.109864,3077.705806,-200,100,,
-2931.109864,3177.705806,238.482,-2731.109864,3077.705806,-200,100,,
-2931.109864,3177.705806,238.584,-2731.109864,3077.705806,-200,100,,
-2956.6519,3177.705806,239.182,-2756.6519,3077.705806,-200,100,,
-2969.913914,3177.705806,239.682,-2769.913914,3077.705806,-200,100,,
-2995.468983,3177.705806,240.182,-2795.468983,3077.705806,-200,100,,
-2901.854463,3177.705806,240.581,-2801.854463,3077.705806,-100,100,,
-3001.854463,3177.705806,240.882,-2801.854463,3077.705806,-200,100,,
-3001.854463,3177.705806,240.984,-2801.854463,3077.705806,-200,100,,
-3027.641028,3077.705806,241.782,-2827.641028,3077.705806,-200,0,,
-3096.16854,3077.705806,242.581,-2896.16854,3077.705806,-200,0,,
-3102.308316,3077.705806,242.683,-2902.308316,3077.705806,-200,0,,
-3114.588278,3077.705806,243.682,-2914.588278,3077.705806,-200,0,,
-3120.965891,3077.705806,243.784,-2920.965891,3077.705806,-200,0,,
-3171.571471,3077.705806,244.483,-2971.571471,3077.705806,-200,0,,
-3210.130287,2977.705806,245.781,-3010.130287,3077.705806,-200,-100,,
-3210.130287,2977.705806,245.882,-3010.130287,3077.705806,-200,-100,,
-3234.91478,2977.705806,245.985,-3034.91478,3077.705806,-200,-100,,
-3234.91478,2977.705806,246.084,-3034.91478,3077.705806,-200,-100,,
-3152.598757,2934.515313,247.582,-3052.598757,3034.515313,-100,-100,,
-3152.598757,2934.515313,247.683,-3052.598757,3034.515313,-100,-100,,
-3152.598757,2922.235762,247.783,-3052.598757,3022.235762,-100,-100,,
-3152.598757,2909.464509,247.885,-3052.598757,3009.464509,-100,-100,,
-3252.598757,2903.324733,249.482,-3052.598757,3003.324733,-200,-100,,
-3252.598757,2903.324733,249.583,-3052.598757,3003.324733,-200,-100,,
-3271.826706,2903.324733,251.181,-3071.826706,3003.324733,-200,-100,,
